[DEBUG] 2019-10-31 11:40:54.849 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-31 11:40:54.861 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-31 11:40:54.867 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-31 11:40:54.949 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-31 11:40:54.956 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-31 11:40:55.295 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-31 11:40:55.297 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-31 11:40:55.306 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-31 11:40:55.644 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-31 11:40:55.678 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-31 11:40:55.680 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-31 11:40:55.699 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-31 11:40:55.729 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6b2e0f78
[DEBUG] 2019-10-31 11:40:55.729 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6b2e0f78
[DEBUG] 2019-10-31 11:40:55.729 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@6b2e0f78
[DEBUG] 2019-10-31 11:40:55.729 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3bdb2c78
[DEBUG] 2019-10-31 11:40:55.730 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@73a19967
[DEBUG] 2019-10-31 11:40:55.730 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5ec46cdd
[DEBUG] 2019-10-31 11:40:55.731 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3b2f4a93
[DEBUG] 2019-10-31 11:40:55.731 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3b2f4a93
[DEBUG] 2019-10-31 11:40:55.731 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3b2f4a93
[DEBUG] 2019-10-31 11:40:55.736 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6ec65b5e
[DEBUG] 2019-10-31 11:40:55.737 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6ec65b5e
[DEBUG] 2019-10-31 11:40:55.737 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6ec65b5e
[DEBUG] 2019-10-31 11:40:55.738 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@45bb2aa1
[DEBUG] 2019-10-31 11:40:55.738 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@45bb2aa1
[DEBUG] 2019-10-31 11:40:55.739 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@45bb2aa1
[DEBUG] 2019-10-31 11:40:55.739 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2ff15f8c
[DEBUG] 2019-10-31 11:40:55.739 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@2ff15f8c
[DEBUG] 2019-10-31 11:40:55.739 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2ff15f8c
[DEBUG] 2019-10-31 11:40:55.740 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@327ed9f5
[DEBUG] 2019-10-31 11:40:55.741 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@327ed9f5
[DEBUG] 2019-10-31 11:40:55.741 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@327ed9f5
[DEBUG] 2019-10-31 11:40:55.742 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4417af13
[DEBUG] 2019-10-31 11:40:55.742 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4417af13
[DEBUG] 2019-10-31 11:40:55.742 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4417af13
[DEBUG] 2019-10-31 11:40:55.743 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5a8cbffe
[DEBUG] 2019-10-31 11:40:55.743 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5a8cbffe
[DEBUG] 2019-10-31 11:40:55.744 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@5a8cbffe
[DEBUG] 2019-10-31 11:40:55.749 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7c551ad4
[DEBUG] 2019-10-31 11:40:55.749 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7c551ad4
[DEBUG] 2019-10-31 11:40:55.750 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5a82ebf8
[DEBUG] 2019-10-31 11:40:55.750 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5a82ebf8
[DEBUG] 2019-10-31 11:40:55.750 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@5918c260
[DEBUG] 2019-10-31 11:40:55.750 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@5918c260
[DEBUG] 2019-10-31 11:40:55.753 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@5017e1
