[DEBUG] 2019-10-31 11:53:33.518 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-31 11:53:33.536 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-31 11:53:33.552 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-31 11:53:33.672 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-31 11:53:33.674 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-31 11:53:33.952 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-31 11:53:33.953 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-31 11:53:33.961 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-31 11:53:34.288 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-31 11:53:34.317 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-31 11:53:34.319 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-31 11:53:34.342 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-31 11:53:34.370 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6b0615ae
[DEBUG] 2019-10-31 11:53:34.370 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6b0615ae
[DEBUG] 2019-10-31 11:53:34.371 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@6b0615ae
[DEBUG] 2019-10-31 11:53:34.371 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@771cbb1a
[DEBUG] 2019-10-31 11:53:34.371 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3659d7b1
[DEBUG] 2019-10-31 11:53:34.372 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@1c758545
[DEBUG] 2019-10-31 11:53:34.372 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@112d1c8e
[DEBUG] 2019-10-31 11:53:34.372 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@112d1c8e
[DEBUG] 2019-10-31 11:53:34.373 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@112d1c8e
[DEBUG] 2019-10-31 11:53:34.374 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@213bd3d5
[DEBUG] 2019-10-31 11:53:34.375 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@213bd3d5
[DEBUG] 2019-10-31 11:53:34.375 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@213bd3d5
[DEBUG] 2019-10-31 11:53:34.375 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7bebcd65
[DEBUG] 2019-10-31 11:53:34.376 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7bebcd65
[DEBUG] 2019-10-31 11:53:34.376 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@7bebcd65
[DEBUG] 2019-10-31 11:53:34.376 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@3e84111a
[DEBUG] 2019-10-31 11:53:34.378 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@3e84111a
[DEBUG] 2019-10-31 11:53:34.378 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@3e84111a
[DEBUG] 2019-10-31 11:53:34.379 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7ea899a9
[DEBUG] 2019-10-31 11:53:34.379 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7ea899a9
[DEBUG] 2019-10-31 11:53:34.379 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7ea899a9
[DEBUG] 2019-10-31 11:53:34.380 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@67594471
[DEBUG] 2019-10-31 11:53:34.380 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@67594471
[DEBUG] 2019-10-31 11:53:34.380 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@67594471
[DEBUG] 2019-10-31 11:53:34.384 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@d48673
[DEBUG] 2019-10-31 11:53:34.384 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@d48673
[DEBUG] 2019-10-31 11:53:34.389 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@d48673
[DEBUG] 2019-10-31 11:53:34.389 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@96a75da
[DEBUG] 2019-10-31 11:53:34.389 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@96a75da
[DEBUG] 2019-10-31 11:53:34.390 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7d5508e0
[DEBUG] 2019-10-31 11:53:34.390 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@7d5508e0
[DEBUG] 2019-10-31 11:53:34.391 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@68fe48d7
[DEBUG] 2019-10-31 11:53:34.391 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@68fe48d7
[DEBUG] 2019-10-31 11:53:34.391 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@27a97e08
[DEBUG] 2019-10-31 11:53:34.391 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@51ce6f85
[DEBUG] 2019-10-31 11:53:34.392 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@28e19366
[DEBUG] 2019-10-31 11:53:34.393 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@28e19366
[DEBUG] 2019-10-31 11:53:34.394 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@5cb042da
[DEBUG] 2019-10-31 11:53:34.394 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@5cb042da
[DEBUG] 2019-10-31 11:53:34.401 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@1ff55ff
[DEBUG] 2019-10-31 11:53:34.402 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@1ff55ff
[DEBUG] 2019-10-31 11:53:34.402 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@148c7c4b
[DEBUG] 2019-10-31 11:53:34.403 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@148c7c4b
[DEBUG] 2019-10-31 11:53:34.404 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@6aba5d30
[DEBUG] 2019-10-31 11:53:34.405 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@6aba5d30
[DEBUG] 2019-10-31 11:53:34.406 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2c6aed22
[DEBUG] 2019-10-31 11:53:34.406 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2c6aed22
[DEBUG] 2019-10-31 11:53:34.408 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1416a80a
[DEBUG] 2019-10-31 11:53:34.409 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1416a80a
[DEBUG] 2019-10-31 11:53:34.409 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@2b5183ec
